playerID,awardID,yearID,lgID,tie,notes
easleda01,Player of the Week,1998,AL,,Week of 1998-05-23
gladdda01,Player of the Week,1989,AL,,Week of 1989-06-23
johnsda06,This Year in Baseball Moment of the Year,2011,ML,,MLB.com GIBBY
espinda01,Player of the Week,2016,NL,,Week of 2016-07-02
bicheda01,Player of the Week,1994,NL,,Week of 1994-07-16
mcgrifr01,Player of the Week,1992,NL,,Week of 1992-07-04
mcgrifr01,Player of the Week,1992,NL,,Week of 1992-04-11
freemfr01,Player of the Month,2016,NL,,September
freemfr01,Player of the Week,2016,NL,,Week of 2016-09-24
freemfr01,Player of the Week,2016,NL,,Week of 2016-09-03
freemfr01,Player of the Week,2016,NL,,Week of 2016-06-18
maddoga01,Player of the Week,1978,NL,,Week of 1978-05-28
cartega01,Player of the Month,1980,NL,,September
cartega01,Player of the Week,1980,NL,,Week of 1980-05-30
sheffga01,Player of the Week,1994,NL,,Week of 1994-04-30
wardga01,Player of the Week,1985,AL,,Week of 1985-05-24
floydga01,Pitcher of the Month,2010,AL,,July
tenacge01,Player of the Month,1975,AL,,September
tenacge01,Player of the Week,1975,AL,,Week of 1975-09-12
bellge02,Player of the Week,1987,AL,Y,Week of 1987-08-01
bellge02,Player of the Week,1987,AL,,Week of 1987-06-13
brettge01,Player of the Week,1979,AL,,Week of 1979-05-26
berroge01,Player of the Week,1995,AL,,Week of 1995-05-13
colege01,All-MLB Team - First Team,2019,ML,,SP
colege01,Pitcher of the Month,2019,AL,,September
colege01,Pitcher of the Month,2019,AL,,July
colege01,Pitcher of the Month,2019,AL,,June
colege01,Player of the Week,2019,AL,,Week of 2019-09-28
stantmi03,Player of the Week,2016,NL,,Week of 2016-07-09
thomago01,Player of the Week,1979,AL,,Week of 1979-04-27
mcraeha01,Player of the Week,1974,AL,,Week of 1974-08-30
morriha02,Player of the Week,1994,NL,,Week of 1994-07-09
blaloha01,Player of the Week,2008,AL,Y,Week of 2008-09-27
nomohi01,Player of the Week,2001,AL,Y,Week of 2001-04-07
baileho02,Player of the Week,2013,NL,Y,Week of 2013-07-07
brookhu01,Player of the Month,1986,NL,,May
pencehu01,Player of the Month,2013,NL,,September
pencehu01,Player of the Week,2013,NL,,Week of 2013-09-15
streehu01,Reliever of the Month,2011,ML,,April
ryuhy01,Pitcher of the Month,2019,NL,,May
ryuhy01,Player of the Week,2019,NL,,Week of 2019-05-11
ryuhy01,All-MLB Team - Second Team,2019,ML,,SP
martijd02,Player of the Month,2017,NL,,September
martijd02,Player of the Week,2017,AL,,Week of 2017-07-15
martijd02,Player of the Week,2017,AL,,Week of 2017-05-20
martijd02,Player of the Week,2017,NL,,Week of 2017-09-16
martijd02,Player of the Week,2017,NL,,Week of 2017-09-09
martiti02,Player of the Week,1995,AL,Y,Week of 1995-07-08
heltoto01,Player of the Month,2002,NL,,May
welleto01,Pitcher of the Month,2008,NL,,May
brownto05,Pitcher of the Month,1989,NL,,August
glavito02,Pitcher of the Month,1992,NL,,July
glavito02,Player of the Week,1992,NL,Y,Week of 1992-05-02
edmanto01,NLCS MVP,2024,NL,,
kahnlto01,Reliever of the Month,2019,AL,,July
clarkto02,Player of the Week,2000,AL,,Week of 2000-06-24
conigto01,TSN Comeback Player of the Year,1969,AL,,
hunteto01,This Year in Baseball Play of the Year,2002,ML,,MLB.com GIBBY
hunteto01,This Year in Baseball Defensive Player of the Year,2002,ML,,MLB.com GIBBY
hunteto01,Player of the Month,2002,AL,,April
mancitr01,MLB Players Choice Comeback Player,2021,AL,,
mancitr01,TSN Comeback Player of the Year,2021,AL,,
polloaj01,Player of the Month,2018,NL,,April
polloaj01,Player of the Week,2018,NL,,Week of 2018-05-05
oliveal01,Player of the Week,1974,NL,Y,Week of 1974-08-16
trammal01,TSN Comeback Player of the Year,1983,AL,,
belleal01,Player of the Month,1995,AL,,September
belleal01,Player of the Month,1995,AL,,August
belleal01,Player of the Week,1995,AL,,Week of 1995-04-29
belleal01,MLB Players Choice Outstanding Player,1995,AL,,
pujolal01,Player of the Week,2007,NL,,Week of 2007-07-14
deazaal01,Player of the Week,2013,AL,,Week of 2013-07-12
penaal01,Player of the Week,1987,NL,,Week of 1987-10-02
bregmal01,Player of the Month,2022,AL,,August
bregmal01,Player of the Week,2022,AL,,Week of 2022-04-09
rodrial01,Player of the Week,2000,AL,,Week of 2000-04-15
soriaal01,Player of the Week,2005,AL,,Week of 2005-05-07
mccutan01,Player of the Month,2015,NL,,August
mccutan01,Player of the Week,2015,NL,,Week of 2015-08-09
mccutan01,Player of the Week,2015,NL,,Week of 2015-05-24
jonesan01,Player of the Week,2002,NL,,Week of 2002-06-08
messean01,Player of the Week,1974,NL,,Week of 1974-09-20
rendoan01,All-MLB Team - First Team,2019,ML,,3B
rendoan01,Player of the Week,2019,NL,,Week of 2019-08-24
rendoan01,MLB Players Choice Outstanding Player,2019,NL,,
rizzoan01,Player of the Week,2017,NL,,Week of 2017-08-19
rizzoan01,MLB Players Choice Man of the Year,2017,ML,,
bondsba01,Player of the Month,1992,NL,,September
bondsba01,Player of the Month,1992,NL,,April
bondsba01,Player of the Week,1992,NL,,Week of 1992-09-05
bondsba01,MLB Players Choice Outstanding Player,1992,NL,,
colonba01,Player of the Week,2003,AL,,Week of 2003-09-13
sheetbe01,Pitcher of the Month,2007,NL,,June
willibe02,Player of the Month,1997,AL,,August
willibe02,Player of the Week,1997,AL,,Week of 1997-08-30
blylebe01,Player of the Week,1976,AL,,Week of 1976-06-25
leebi03,Player of the Week,1975,AL,,Week of 1975-08-22
leebi03,Player of the Week,1975,AL,,Week of 1975-05-23
roberbi01,Player of the Week,1992,NL,,Week of 1992-09-26
stanlbo01,Player of the Week,1983,AL,,Week of 1983-09-23
higgibo02,Player of the Week,2001,AL,,Week of 2001-07-13
handbr01,Reliever of the Month,2017,NL,,July
kommibr01,Player of the Week,1989,AL,,Week of 1989-07-14
lidgebr01,This Year in Baseball Closer of the Year,2008,ML,,MLB.com GIBBY
radkebr01,Pitcher of the Month,2001,AL,,April
mossbr01,Player of the Week,2013,AL,,Week of 2013-09-01
workmbr01,Reliever of the Month,2019,AL,,September
boonebr01,Player of the Week,1998,NL,,Week of 1998-08-29
gardnbr01,Player of the Week,2014,AL,,Week of 2014-08-03
jordabr01,Player of the Week,1998,NL,,Week of 1998-05-16
mcraebr01,Player of the Week,1996,NL,,Week of 1996-08-17
bochtbr01,Player of the Week,1980,AL,,Week of 1980-04-18
hurstbr01,Pitcher of the Month,1986,AL,,September
hurstbr01,Player of the Week,1986,AL,,Week of 1986-05-09
suttebr01,Player of the Week,1982,NL,,Week of 1982-09-17
suttebr01,Player of the Week,1982,NL,Y,Week of 1982-08-27
harpebr03,Player of the Week,2018,NL,,Week of 2018-09-08
buxtoby01,Player of the Month,2021,AL,,April
wilsocj01,Player of the Week,2011,AL,,Week of 2011-09-11
ripkeca01,Player of the Week,1987,AL,,Week of 1987-05-02
maldoca01,Player of the Week,1987,NL,,Week of 1987-05-08
evereca01,Player of the Week,1999,NL,,Week of 1999-05-15
pavanca01,Pitcher of the Month,2004,NL,,June
beltrca01,Player of the Month,2004,AL,,April
beltrca01,Player of the Week,2004,AL,,Week of 2004-04-17
beltrca01,Player of the Week,2004,NL,,Week of 2004-08-28
gomezca01,Player of the Week,2013,NL,,Week of 2013-04-21
leeca01,Player of the Week,2005,NL,,Week of 2005-05-07
penaca01,Player of the Week,2007,AL,,Week of 2007-09-29
penaca01,MLB Players Choice Comeback Player,2007,AL,,
penaca01,TSN Comeback Player of the Year,2007,AL,,
rodonca01,Player of the Week,2021,AL,,Week of 2021-04-17
santaca01,Player of the Week,2016,AL,Y,Week of 2016-09-24
kileda01,Pitcher of the Month,1997,NL,,July
kileda01,Player of the Week,1997,NL,,Week of 1997-07-19
wardda01,Player of the Week,2004,NL,Y,Week of 2004-05-29
cashda01,Player of the Week,1975,NL,Y,Week of 1975-05-02
collida02,Player of the Week,1981,NL,,Week of 1981-04-17
hollida01,Player of the Week,1996,AL,,Week of 1996-04-06
righeda01,Pitcher of the Month,1985,AL,,August
stiebda01,Pitcher of the Month,1985,AL,,May
winfida01,Player of the Week,1979,NL,,Week of 1979-06-01
coneda01,Player of the Week,1992,NL,Y,Week of 1992-05-02
ortizda01,Outstanding DH Award,2003,AL,,
seguida01,Player of the Week,1996,NL,,Week of 1996-04-20
wrighda03,Player of the Month,2010,NL,,June
chancde01,TSN Comeback Player of the Year,1967,AL,,
nevinph01,Player of the Week,2000,NL,,Week of 2000-05-20
wilsopr01,Player of the Week,2003,NL,Y,Week of 2003-07-12
simonra01,Player of the Week,2002,AL,,Week of 2002-07-27
myersra01,Player of the Week,1990,NL,,Week of 1990-07-14
mondera01,Player of the Week,1998,NL,,Week of 1998-07-04
lankfra01,Player of the Week,1995,NL,,Week of 1995-09-09
jeffere01,Player of the Week,1996,AL,,Week of 1996-06-29
hoskirh01,Player of the Week,2022,NL,,Week of 2022-07-02
sexsori01,Player of the Week,2002,NL,,Week of 2002-07-27
campri01,Pitcher of the Month,1981,NL,Y,August
campri01,Player of the Week,1981,NL,Y,Week of 1981-08-21
campri01,Player of the Week,1981,NL,,Week of 1981-06-05
reuscri01,Pitcher of the Month,1977,NL,,July
reuscri01,Pitcher of the Month,1977,NL,,June
canoro01,Player of the Month,2010,AL,,April
canoro01,Player of the Week,2010,AL,Y,Week of 2010-08-22
canoro01,Player of the Week,2010,AL,,Week of 2010-05-31
acunaro01,All-MLB Team - First Team,2023,ML,,OF
acunaro01,Player of the Month,2023,NL,,September
acunaro01,Player of the Month,2023,NL,,June
acunaro01,Player of the Month,2023,NL,,April
acunaro01,Player of the Week,2023,NL,,Week of 2023-07-01
acunaro01,MLB Players Choice Player of the Year,2023,ML,,
acunaro01,MLB Players Choice Outstanding Player,2023,NL,,
hallaro01,Pitcher of the Month,2003,AL,,September
hallaro01,Pitcher of the Month,2003,AL,,May
hallaro01,Player of the Week,2003,AL,,Week of 2003-09-06
hallaro01,MLB Players Choice Outstanding Pitcher,2003,AL,,
oswalro01,Pitcher of the Month,2006,NL,,September
sierrru01,Player of the Month,1991,AL,,May
sierrru01,Player of the Week,1991,AL,,Week of 1991-09-07
helslry01,TSN All-Star,2024,NL,Y,RP
helslry01,All-MLB Team - First Team,2024,ML,,RP
helslry01,Reliever of the Year,2024,NL,,
helslry01,Reliever of the Month,2024,NL,,April
helslry01,Reliever of the Month,2024,NL,,June
helslry01,Reliever of the Month,2024,NL,,September
helslry01,TSN Reliever of the Year,2024,NL,Y,
howarry01,Player of the Month,2009,NL,,August
howarry01,Player of the Week,2009,NL,,Week of 2009-08-30
howarry01,Player of the Week,2009,NL,Y,Week of 2009-05-30
sandbry01,Player of the Week,1986,NL,,Week of 1986-05-30
alcansa01,All-MLB Team - First Team,2022,ML,,SP
glaustr01,Player of the Week,2003,AL,Y,Week of 2003-05-24
clippty01,Reliever of the Month,2012,ML,,June
naquity01,Player of the Week,2021,NL,,Week of 2021-08-21
castivi02,Player of the Week,1996,NL,,Week of 1996-06-15
guerrvl01,Player of the Week,2001,NL,,Week of 2001-06-30
guerrvl02,Silver Slugger,2024,AL,,1B
guerrvl02,All-MLB Team - First Team,2024,ML,,1B
guerrvl02,Player of the Week,2024,AL,,Week of 2024-08-03
guerrvl02,Player of the Week,2024,AL,,Week of 2024-06-29
guerrvl02,TSN Comeback Player of the Year,2024,AL,,
guerrvl02,TSN All-Star,2024,AL,,1B
hayesvo01,Player of the Week,1986,NL,,Week of 1986-09-12
hayesvo01,Player of the Week,1986,NL,,Week of 1986-08-29
hayesvo01,Player of the Week,1986,NL,,Week of 1986-05-16
boggswa01,Player of the Month,1987,AL,,June
boggswa01,Player of the Week,1987,AL,,Week of 1987-06-20
daviswa01,This Year in Baseball Setup Man of the Year,2014,ML,,MLB.com GIBBY
joynewa01,Player of the Week,1991,AL,,Week of 1991-05-18
cromawa01,Player of the Week,1979,NL,,Week of 1979-04-27
clarkwi02,Player of the Month,1991,NL,,August
clarkwi02,Player of the Week,1991,NL,Y,Week of 1991-07-13
venabwi01,Player of the Week,2013,NL,,Week of 2013-08-18
wilsowi02,Player of the Month,1981,AL,Y,September
bogaexa01,Player of the Week,2018,AL,,Week of 2018-07-07
puigya01,Player of the Week,2018,NL,,Week of 2018-09-15
alvaryo01,All-MLB Team - Second Team,2024,ML,,DH
alvaryo01,Player of the Week,2024,AL,,Week of 2024-08-10
alvaryo01,TSN All-Star,2024,AL,,DH
greinza01,This Year in Baseball Starter of the Year,2009,ML,,MLB.com GIBBY
greinza01,Pitcher of the Month,2009,AL,,April
greinza01,Player of the Week,2009,AL,,Week of 2009-08-30
greinza01,Player of the Week,2009,AL,Y,Week of 2009-04-18
greinza01,MLB Players Choice Outstanding Pitcher,2009,AL,,
castilu01,Player of the Week,2002,NL,,Week of 2002-06-21
thompja01,Player of the Week,1982,NL,,Week of 1982-05-07
thompja01,Player of the Week,1982,NL,,Week of 1982-04-30
maybejo01,Player of the Week,1974,AL,,Week of 1974-06-14
gwynnto01,Player of the Month,1988,NL,,July
gwynnto01,Player of the Week,1988,NL,,Week of 1988-07-15
gwynnto01,Player of the Week,1988,NL,Y,Week of 1988-07-08
burneaj01,Player of the Week,2005,NL,,Week of 2005-04-16
booneaa01,Player of the Week,2003,NL,,Week of 2003-06-14
booneaa01,Player of the Week,2003,NL,,Week of 2003-05-10
judgeaa01,All-MLB Team - First Team,2022,ML,,OF
judgeaa01,Player of the Month,2022,AL,,September
judgeaa01,Player of the Month,2022,AL,,July
judgeaa01,Player of the Month,2022,AL,,May
judgeaa01,Player of the Week,2022,AL,Y,Week of 2022-10-04
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-30
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-23
judgeaa01,MLB Players Choice Player of the Year,2022,ML,,
judgeaa01,MLB Players Choice Outstanding Player,2022,AL,,
dunnad01,Player of the Week,2007,NL,,Week of 2007-06-16
eatonad02,Player of the Week,2018,NL,,Week of 2018-03-31
beltrad01,Player of the Month,2004,NL,,September
beltrad01,Player of the Week,2004,NL,Y,Week of 2004-06-26
gonzaad01,Player of the Week,2010,NL,,Week of 2010-05-23
scottlu01,Player of the Week,2010,AL,,Week of 2010-07-25
overbly01,Player of the Week,2006,AL,,Week of 2006-07-01
bumgama01,This Year in Baseball Postseason MVP,2014,ML,,MLB.com GIBBY
bumgama01,Pitcher of the Month,2014,NL,,August
bumgama01,Pitcher of the Month,2014,NL,,May
ordonma01,Player of the Week,2002,AL,,Week of 2002-09-21
ordonma01,Player of the Week,2002,AL,,Week of 2002-08-10
ordonma01,Player of the Week,2002,AL,,Week of 2002-05-11
machama01,Player of the Month,2017,AL,,August
machama01,Player of the Week,2017,AL,,Week of 2017-08-19
ramirma02,Player of the Week,1998,AL,,Week of 1998-09-19
ozunama01,Player of the Week,2018,NL,,Week of 2018-06-16
buehrma01,Pitcher of the Month,2005,AL,,June
gubicma01,Pitcher of the Month,1989,AL,,June
langsma01,Pitcher of the Month,1989,NL,,July
langsma01,Player of the Week,1989,NL,,Week of 1989-07-08
muldema01,Player of the Week,2005,NL,,Week of 2005-04-23
pradoma01,Player of the Week,2011,NL,,Week of 2011-05-15
cappsma01,Reliever of the Month,2010,ML,,April
carpema01,Player of the Week,2016,NL,,Week of 2016-06-04
clemema01,Player of the Week,2003,NL,,Week of 2003-08-02
kempma01,This Year in Baseball Player of the Year,2011,ML,,MLB.com GIBBY
kempma01,Player of the Week,2011,NL,,Week of 2011-09-25
kempma01,MLB Players Choice Outstanding Player,2011,NL,,
stairma01,Player of the Week,1997,AL,,Week of 1997-07-19
friedma01,All-MLB Team - Second Team,2022,ML,,SP
scherma01,Player of the Week,2013,AL,,Week of 2013-06-23
scherma01,MLB Players Choice Outstanding Pitcher,2013,AL,,
morame01,Player of the Month,2004,AL,,May
brantmi02,Player of the Week,2014,AL,,Week of 2014-06-15
confomi01,All-MLB Team - Second Team,2020,ML,,OF
kingmi01,All-MLB Team - Second Team,2024,ML,,SP
hatchmi01,Player of the Week,1984,AL,Y,Week of 1984-08-17
cabremi01,Player of the Month,2008,AL,,July
cabremi01,Player of the Week,2008,AL,,Week of 2008-07-26
cabremi01,Player of the Week,2008,AL,Y,Week of 2008-04-19
davismi02,Player of the Month,1985,AL,,April
devermi01,Player of the Week,1992,AL,Y,Week of 1992-06-20
iviemi01,Player of the Week,1976,NL,,Week of 1976-08-27
liebemi01,Player of the Week,1999,NL,Y,Week of 1999-05-22
piazzmi01,Player of the Month,1997,NL,,August
piazzmi01,Player of the Month,1997,NL,,June
piazzmi01,Player of the Week,1997,NL,,Week of 1997-08-30
troutmi01,This Year in Baseball Best Major Leaguer,2016,ML,,Esurance
wittmi01,Pitcher of the Month,1986,AL,,August
hanigmi01,Player of the Week,2021,AL,,Week of 2021-07-17
willimi02,Pitcher of the Month,1991,NL,,August
willimi02,Player of the Week,1991,NL,,Week of 1991-08-10
vaughmo01,Player of the Month,1996,AL,,May
vaughmo01,Player of the Week,1996,AL,,Week of 1996-09-14
vaughmo01,Player of the Week,1996,AL,,Week of 1996-05-04
bettsmo01,All-MLB Team - Second Team,2019,ML,,OF
ensbemo01,Player of the Week,2005,NL,,Week of 2005-07-02
cruzne02,Player of the Week,2010,AL,,Week of 2010-05-23
ahmedni01,Player of the Month,2019,NL,Y,August
casteni01,Player of the Week,2018,AL,,Week of 2018-08-18
markani01,Player of the Week,2011,AL,,Week of 2011-07-17
arenano01,Player of the Week,2018,NL,,Week of 2018-06-23
hershor01,Pitcher of the Month,1988,NL,,September
hershor01,Pitcher of the Month,1988,NL,,April
hershor01,Player of the Week,1988,NL,,Week of 1988-09-30
burrepa01,Player of the Week,2005,NL,,Week of 2005-05-21
burrepa01,Player of the Week,2005,NL,,Week of 2005-04-09
hentgpa01,Pitcher of the Month,1996,AL,,August
hentgpa01,Pitcher of the Month,1996,AL,,July
hentgpa01,MLB Players Choice Outstanding Pitcher,1996,AL,,
tablepa01,Player of the Week,1986,AL,,Week of 1986-08-29
konerpa01,Player of the Month,2002,AL,,June
martipe03,Player of the Week,1998,AL,Y,Week of 1998-08-22
alcansa01,Pitcher of the Month,2022,NL,,June
alcansa01,Player of the Week,2022,NL,,Week of 2022-05-21
alcansa01,MLB Players Choice Outstanding Pitcher,2022,NL,,
gennesc01,Player of the Month,2018,NL,,May
gennesc01,Player of the Week,2018,NL,,Week of 2018-05-26
gennesc01,Player of the Week,2018,NL,,Week of 2018-05-12
brosisc01,Player of the Week,1996,AL,,Week of 1996-07-20
brosisc01,Player of the Week,1996,AL,,Week of 1996-04-27
fletcsc01,Player of the Month,1986,AL,,July
rolensc01,Player of the Week,2001,NL,,Week of 2001-08-11
doolise01,Reliever of the Month,2017,NL,,September
manaese01,Pitcher of the Month,2021,AL,,June
greensh02,Reliever of the Month,2019,AL,,March–April
choosh01,Player of the Week,2010,AL,,Week of 2010-09-19
choosh01,Player of the Week,2010,AL,,Week of 2010-04-18
ohtansh01,All-MLB Team - First Team,2023,ML,,DH
ohtansh01,All-MLB Team - First Team,2023,ML,,SP
ohtansh01,Player of the Month,2023,AL,,July
ohtansh01,Player of the Month,2023,AL,,June
ohtansh01,Player of the Week,2023,AL,,Week of 2023-07-29
ohtansh01,Player of the Week,2023,AL,Y,Week of 2023-07-01
ohtansh01,Player of the Week,2023,AL,,Week of 2023-06-17
ohtansh01,MLB Players Choice Outstanding Player,2023,AL,,
breamsi01,Player of the Week,1988,NL,Y,Week of 1988-06-24
strasst01,Player of the Week,2015,NL,Y,Week of 2015-09-20
saxst01,Player of the Month,1986,NL,,September
hernate01,All-MLB Team - Second Team,2021,ML,,OF
hernate01,Player of the Week,2021,AL,,Week of 2021-08-14
kennete02,Player of the Month,1983,NL,,April
salmoti01,Player of the Month,1997,AL,,July
stoddti01,Pitcher of the Month,1980,AL,,September
violafr01,Pitcher of the Month,1987,AL,,July
montafr01,Player of the Week,2020,AL,,Week of 2020-08-08
lynnfr01,Player of the Month,1979,AL,,August
lynnfr01,Player of the Week,1979,AL,,Week of 1979-08-17
lynnfr01,Player of the Week,1979,AL,,Week of 1979-06-22
mcgrifr01,Player of the Week,1991,NL,,Week of 1991-05-04
peralfr01,Pitcher of the Month,2023,NL,,August
redusga01,Player of the Week,1987,AL,,Week of 1987-05-16
sheffga01,Player of the Week,1993,NL,Y,Week of 1993-06-12
wardga01,Player of the Month,1984,AL,,August
